"dgm_325046002_2005-04-06.xyz",1000000,9.06128,54.175052,9.0766,54.175043,9.076583,54.166055,9.061267,54.166064,0,6.58,0.79,0
"dgm_324906062_2006-05-09.xyz",1000000,8.844774,54.714203,8.860297,54.714222,8.860328,54.705235,8.844809,54.705216,0,2.03,-1.12,0
"dgm_324836041_2005-10-07.xyz",1000000,8.737336,54.52529,8.752787,54.525323,8.752841,54.516336,8.737394,54.516303,0,0,-1.64,0
"dgm_325926007_2023-02-08.xyz",1000000,10.410732,54.211747,10.426061,54.211567,10.425752,54.202582,10.410426,54.202762,30.47,52.78,41.35,0
"dgm_325576028_2007-03-30.xyz",1000000,9.87814,54.405549,9.893543,54.405436,9.893348,54.39645,9.877948,54.396563,13.26,28.05,19.84,0
"dgm_326035997_2007-03-31.xyz",1000000,10.575921,54.119812,10.591215,54.119611,10.590871,54.110627,10.57558,54.110828,26.52,53.04,36.11,0
"dgm_324936016_2005-04-04.xyz",1000000,8.892433,54.300845,8.9078,54.300858,8.90782,54.29187,8.892457,54.291858,0,7.88,1.88,0
"dgm_325446066_2007-03-26.xyz",1000000,9.683572,54.748323,9.699106,54.748235,9.698951,54.739248,9.68342,54.739337,41.82,63.51,53,0
"dgm_326116015_2023-02-19.xyz",1000000,10.704911,54.279854,10.720263,54.279636,10.719888,54.270652,10.70454,54.27087,48.26,74.56,63.37,0
"dgm_324566094_2005-10-13.xyz",730232,8.312174,54.998951,8.327805,54.999038,8.327939,54.991032,8.312311,54.990944,0,0,-1.14,0
"dgm_325665957_2022-03-10.xyz",1000000,10.001291,53.766428,10.016459,53.7663,10.016242,53.757313,10.001077,53.757441,27.26,38.24,31.02,0
"dgm_325125998_2005-04-03.xyz",1000000,9.18368,54.138976,9.198987,54.138952,9.198944,54.129964,9.18364,54.129989,2.22,21.61,12.61,0
"dgm_324556085_2005-10-13.xyz",1000000,8.297937,54.918969,8.313537,54.919058,8.31369,54.910072,8.298094,54.909983,0,16.24,4.25,0
"dgm_325655995_2005-04-03.xyz",1000000,9.994208,54.108047,10.009501,54.10792,10.009283,54.098933,9.993993,54.09906,26.07,32.56,29.43,0
"dgm_324676038_2005-10-06.xyz",1000000,8.490467,54.49754,8.505906,54.497604,8.506015,54.488618,8.490578,54.488554,0,0,-1.15,0
"dgm_324896048_2005-10-13.xyz",1000000,8.829779,54.588365,8.845253,54.588386,8.845287,54.579399,8.829816,54.579378,0,0,-1.12,0
"dgm_324895984_2005-04-03.xyz",1000000,8.832135,54.01317,8.847395,54.01319,8.847428,54.004202,8.832171,54.004182,0,2.66,1.41,0
"dgm_325956030_2007-03-13.xyz",972340,10.464036,54.417835,10.479442,54.417647,10.479119,54.408672,10.463717,54.40886,0,0.58,0.21,0
"dgm_325285988_2005-03-30.xyz",1000000,9.427656,54.048478,9.442929,54.048423,9.442833,54.039435,9.427564,54.039491,20.35,42.12,30.78,0
"dgm_324676043_2005-10-06.xyz",1000000,8.489907,54.542474,8.505364,54.542538,8.505472,54.533552,8.490019,54.533488,0,1.46,0.48,0
"dgm_325126014_2006-02-24.xyz",1000000,9.184319,54.282777,9.199679,54.282753,9.199636,54.273765,9.184279,54.27379,3.53,16.45,9.75,0
