"dgm_325955995_2006-01-23.xyz", 1000000, 595000.5, 595999.5, 5995000.5, 5995999.5, 60.25, 79.76, 69.6393, 0
"dgm_324656059_2005-10-18.xyz", 1000000, 465000.5, 465999.5, 6059000.5, 6059999.5, -0.91, 12.73, 1.09024, 0
"dgm_326075973_2022-01-28.xyz", 1000000, 607000.5, 607999.5, 5973000.5, 5973999.5, 15.6, 28.71, 20.8759, 0
"dgm_325035993_2005-04-06.xyz", 1000000, 503000.5, 503999.5, 5993000.5, 5993999.5, -2.68, 3.86, 1.90107, 0
"dgm_326296017_2023-02-26.xyz", 1000000, 629000.5, 629999.5, 6017000.5, 6017999.5, 9.21, 22.16, 16.6414, 0
"dgm_325106014_2006-02-24.xyz", 1000000, 510000.5, 510999.5, 6014000.5, 6014999.5, 5.39, 23.17, 12.7395, 0
"dgm_325365993_2005-03-31.xyz", 1000000, 536000.5, 536999.5, 5993000.5, 5993999.5, 8.95, 19.8, 13.1854, 0
"dgm_325375943_2007-03-31.xyz", 1000000, 537000.5, 537999.5, 5943000.5, 5943999.5, -1.5, 8.99, 1.82114, 0
"dgm_325056041_2006-05-06.xyz", 1000000, 505000.5, 505999.5, 6041000.5, 6041999.5, 7.28, 22, 12.9287, 0
"dgm_324796075_2006-03-24.xyz", 1000000, 479000.5, 479999.5, 6075000.5, 6075999.5, -1.01, 3.28, 0.285047, 0
"dgm_325915997_2007-03-14.xyz", 1000000, 591000.5, 591999.5, 5997000.5, 5997999.5, 20.91, 27.56, 21.5735, 0
"dgm_325995922_2022-03-11.xyz", 1000000, 599000.5, 599999.5, 5922000.5, 5922999.5, 23.41, 43.71, 32.8201, 0
"dgm_325896033_2007-03-30.xyz", 999000, 589000.5, 589998.5, 6033000.5, 6033999.5, -0.19, 0.47, 0.1085, 0
"dgm_325776016_2023-02-19.xyz", 1000000, 577000.5, 577999.5, 6016000.5, 6016999.5, 32.87, 66.07, 48.1859, 0
"dgm_325356062_2007-03-26.xyz", 1000000, 535000.5, 535999.5, 6062000.5, 6062999.5, 27.13, 43.07, 31.9844, 0
"dgm_325266010_2006-05-04.xyz", 1000000, 526000.5, 526999.5, 6010000.5, 6010999.5, -0.67, 2.63, 0.994244, 0
"dgm_325325953_2005-03-31.xyz", 1000000, 532000.5, 532999.5, 5953000.5, 5953999.5, -2.02, 8.39, 1.12736, 0
"dgm_325556067_2007-03-30.xyz", 1000000, 555000.5, 555999.5, 6067000.5, 6067999.5, -1.76, 11.64, 2.29692, 0
"dgm_325956022_2023-02-08.xyz", 1000000, 595000.5, 595999.5, 6022000.5, 6022999.5, 33.33, 48.71, 39.5707, 0
"dgm_325146000_2005-04-03.xyz", 1000000, 514000.5, 514999.5, 6000000.5, 6000999.5, 28.92, 67.41, 50.3289, 0
"dgm_325736020_2023-02-19.xyz", 1000000, 573000.5, 573999.5, 6020000.5, 6020999.5, 0.07, 31.14, 15.9141, 0
"dgm_324776046_2005-10-28.xyz", 1000000, 477000.5, 477999.5, 6046000.5, 6046999.5, -1.59, 0.34, -0.639128, 0
"dgm_325185989_2005-03-21.xyz", 1000000, 518000.5, 518999.5, 5989000.5, 5989999.5, -0.7, 5.47, 1.5822, 0
"dgm_324936026_2005-04-03.xyz", 1000000, 493000.5, 493999.5, 6026000.5, 6026999.5, -1.79, 4.98, 0.212651, 0
"dgm_325526049_2007-03-27.xyz", 1000000, 552000.5, 552999.5, 6049000.5, 6049999.5, -0.13, 21.79, 4.41845, 0
