     ars      |                 gen                  |                                    st_extent                                     
 130715159176 | Südmüritz                            | BOX(12.608851888262338 53.308566008899135,12.78203503320567 53.418707486103436)
 032515406038 | Sudwalde                             | BOX(8.802363200446958 52.754064391928274,8.886665622220807 52.830682787002736)
 095755518165 | Sugenheim                            | BOX(10.28813915947302 49.565650880593005,10.503363616900947 49.63430557402201)
 160540000000 | Suhl                                 | BOX(10.552010249894893 50.56139611589539,10.844074799328313 50.68853778173853)
 033605404024 | Suhlendorf                           | BOX(10.672304358249477 52.89621376369906,10.873469848845268 52.982582372123176)
 130765668133 | Sukow                                | BOX(11.52472415232715 53.51871353656313,11.598592462646142 53.58794944370287)
 130725258103 | Sukow-Levitzow                       | BOX(12.568342358691627 53.81797255553456,12.647042589019504 53.87498019064138)
 010605034085 | Sülfeld                              | BOX(10.161493158866728 53.781827309497814,10.270570852262825 53.85538764234585)
 032510040040 | Sulingen                             | BOX(8.657873603048 52.61730667217646,8.889202736652585 52.730144977012046)
 072325008125 | Sülm                                 | BOX(6.55106185730605 49.908664128040705,6.621457196283789 49.934486746665065)
 130765659134 | Sülstorf                             | BOX(11.350826342705831 53.49105883290327,11.45367656779884 53.53020440627426)
 160745011095 | Sulza                                | BOX(11.607174631961701 50.85292443610879,11.644670082550617 50.87777848393873)
 083255006057 | Sulz am Neckar                       | BOX(8.544778707121386 48.31219927365672,8.74506075836417 48.41098436174274)
 071345005088 | Sulzbach                             | BOX(7.30462494227985 49.82041580864668,7.357820289940562 49.85104280531652)
 071415010132 | Sulzbach                             | BOX(7.730920991239312 50.28936852261104,7.765243610678032 50.30793068562798)
 096760160160 | Sulzbach a. Main                     | BOX(9.142747063339833 49.890995966088774,9.249899207679938 49.93588097023917)
 081195004075 | Sulzbach an der Murr                 | BOX(9.456780504948142 48.97121510259702,9.558183004045755 49.04702528676953)
 081275006079 | Sulzbach-Laufen                      | BOX(9.794343522344032 48.917595878431136,9.914168290257711 49.000400433305316)
 093710151151 | Sulzbach-Rosenberg                   | BOX(11.663942688663818 49.46212771689529,11.817742659755632 49.56293388626535)
 100410518518 | Sulzbach/Saar                        | BOX(7.031084964050638 49.271229396747245,7.117597954459427 49.322737521655846)
 073355010046 | Sulzbachtal                          | BOX(7.606478027103289 49.50699357079641,7.677652229467922 49.531068180771825)
 064360012012 | Sulzbach (Taunus)                    | BOX(8.503043784177773 50.11587035825446,8.559038885019914 50.150597401085335)
 097800140140 | Sulzberg                             | BOX(10.30405907231705 47.616497861928515,10.424553850143015 47.692111294860105)
 083155012111 | Sulzburg                             | BOX(7.6589386347616 47.80236691851382,7.767091496833829 47.853928752852724)
 096735634172 | Sulzdorf a.d. Lederhecke             | BOX(10.51417298134282 50.20335582059419,10.611389918211586 50.27879314793861)
 091740146146 | Sulzemoos                            | BOX(11.215922948867911 48.26042446409275,11.30588307949436 48.314841084545755)
 150830490490 | Sülzetal                             | BOX(11.446717324186265 51.962296828845176,11.637069020265475 52.069738278088316)
 082155007082 | Sulzfeld                             | BOX(8.824155456316673 49.0800177329986,8.894172322817532 49.1319744835039)
 096735634173 | Sulzfeld                             | BOX(10.371027690186695 50.2202782015257,10.451443888738485 50.28992591540576)
 160665050073 | Sülzfeld                             | BOX(10.327705391640317 50.50296694515891,10.391591536396767 50.55475845352695)
 096755617170 | Sulzfeld a. Main                     | BOX(10.096048597288263 49.68680802305541,10.147474084329218 49.72250415368291)
 096739457457 | Sulzfelder Forst                     | BOX(10.4123734338747 50.221163862553176,10.443165356375331 50.24556450842146)
 073315006063 | Sulzheim                             | BOX(8.068949621889194 49.827243320969345,8.106032183848276 49.86013159820104)
 096785642183 | Sulzheim                             | BOX(10.296837973267028 49.91980171715321,10.39947554384136 49.976205456015784)
 096725608155 | Sulzthal                             | BOX(10.007546888316474 50.09872352264306,10.076776700242263 50.144828086043745)
 093755338201 | Sünching                             | BOX(12.3157627142269 48.84662173821539,12.394002223392128 48.89655402708546)
 059580044044 | Sundern (Sauerland)                  | BOX(7.9010695903915 51.2331655193557,8.132001651507265 51.3941868285093)
 130735356090 | Sundhagen                            | BOX(13.083698071392062 54.113039111033736,13.319395786817184 54.266342546183765)
 160645001061 | Sundhausen                           | BOX(10.682697008770095 51.14103891655892,10.744170010571533 51.167897258811905)
 031545403021 | Süpplingen                           | BOX(10.866591302587599 52.214769100667894,10.938018642914747 52.25567499613474)
 031545403022 | Süpplingenburg                       | BOX(10.862425853875555 52.22876979533467,10.939641645253129 52.28752074298169)
 091890148148 | Surberg                              | BOX(12.649944063376118 47.83982028405824,12.748237840455857 47.896232938018606)
 034545406051 | Surwold                              | BOX(7.436868468651283 52.95082265929026,7.586735118558124 53.04336136561978)
 010550041041 | Süsel                                | BOX(10.590938726005328 54.04582974506916,10.760845160340072 54.14682852236528)
 081175006049 | Süßen                                | BOX(9.711709942577174 48.65107118392088,9.78660879517032 48.690348852380616)
 034545404052 | Sustrum                              | BOX(7.119202867143479 52.87899874873108,7.313187188045929 52.92328027883048)
 032575403036 | Suthfeld                             | BOX(9.378324271869214 52.3479607587179,9.420316531958596 52.37899382024078)
 053820064064 | Swisttal                             | BOX(6.854292878794944 50.63571167336346,6.996749427428711 50.73413106216344)
 120605003250 | Sydower Fließ                        | BOX(13.667845226886486 52.69367400871567,13.76354786021248 52.76970117819111)
 032510041041 | Syke                                 | BOX(8.73135937562929 52.8359554977222,8.952621855963804 52.97403378003933)
 010540168168 | Sylt                                 | BOX(8.282136027392063 54.794003509633626,8.56423690668245 54.93070807085083)
 097735714170 | Syrgenstein                          | BOX(10.254379812482055 48.633564249056434,10.328624407538022 48.686237484614914)
 010595987086 | Taarstedt                            | BOX(9.654199885757611 54.551367664261804,9.724273718200974 54.5957158712266)
 072355008131 | Taben-Rodt                           | BOX(6.56396308613393 49.51702186225946,6.651484351645315 49.56923877696737)
 091890149149 | Tacherting                           | BOX(12.436020444214895 48.042853635195605,12.584143486944676 48.11928864111769)
 091895173150 | Taching a. See                       | BOX(12.669689306835526 47.94902167587092,12.772014385490431 48.01397303677509)
 010585895158 | Tackesdorf                           | BOX(9.459732678521519 54.157972816231755,9.508981832049889 54.19718835995983)
 081365008070 | Täferrot                             | BOX(9.802672525547154 48.83888390046888,9.86746086167389 48.88031255722505)
 097795724217 | Tagmersheim                          | BOX(10.911617671725297 48.80275364183774,11.005941422681346 48.84356433636022)
 081255005094 | Talheim                              | BOX(9.161422979644232 49.06976461523672,9.248766189967327 49.1047761002382)
 083275005048 | Talheim                              | BOX(8.630196837019941 47.992682096107764,8.70051566045553 48.033869899434265)
 010535313125 | Talkau                               | BOX(10.548897385507129 53.558815304107625,10.589990985831992 53.586998240555275)
 072315006122 | Talling                              | BOX(6.941877195252192 49.74904464438778,6.976390598311818 49.77607294374015)
 160670065065 | Tambach-Dietharz/Thür. Wald          | BOX(10.537485624857256 50.7241814853539,10.651359297528828 50.809211234175955)
 081185002071 | Tamm                                 | BOX(9.086520521236348 48.90861471400825,9.15839821467465 48.94088049327344)
 150900546546 | Tangerhütte                          | BOX(11.587162383558583 52.33157799917611,12.002139183001635 52.54324601678688)
 150900550550 | Tangermünde                          | BOX(11.874461648298537 52.444657247749085,12.016012038503188 52.64482759835071)
 010565687047 | Tangstedt                            | BOX(9.820024527129787 53.662937416134994,9.889039086652932 53.710997064921195)
 010620076076 | Tangstedt                            | BOX(10.022741462240306 53.697020618478646,10.17047950332632 53.77039906153481)
 092775243148 | Tann                                 | BOX(12.848132171484226 48.30221456532467,12.953268458468136 48.39703408415995)
 160750132132 | Tanna                                | BOX(11.730756105673844 50.44945794804747,11.964839854240962 50.543114103279414)
 145215110610 | Tannenberg                           | BOX(12.907119914534627 50.59528587909929,12.980789208043161 50.62723581086478)
 093745330159 | Tännesberg                           | BOX(12.258242636337645 49.50390547543115,12.40375703240173 49.583180006196926)
 081365009071 | Tannhausen                           | BOX(10.300491924018726 48.957954681923965,10.424932592292722 48.99694547881801)
 084265008117 | Tannheim                             | BOX(10.043736934153282 47.97370492187127,10.135727944606526 48.02696445206859)
 066310023023 | Tann (Rhön)                          | BOX(9.947575158790956 50.57718386329638,10.082964841544552 50.67660256630383)
 120735304565 | Tantow                               | BOX(14.26218867143661 53.23641056912788,14.390960650827484 53.29958630756549)
 097790218218 | Tapfheim                             | BOX(10.620890852764363 48.647763114958586,10.748752582139746 48.7279369744025)
 031515401030 | Tappenbeck                           | BOX(10.717575536384928 52.4563366081776,10.757812961968705 52.49485023342108)
 010585895159 | Tappendorf                           | BOX(9.663636247140463 54.08712278957638,9.740268452796457 54.116845907287356)
 010605024086 | Tarbek                               | BOX(10.239852266632198 54.02307419970674,10.295050289754101 54.064147337756374)
 033575407047 | Tarmstedt                            | BOX(9.025764448176567 53.19463077462064,9.127695299508066 53.24723020160146)
 130725252104 | Tarnow                               | BOX(11.892958317240746 53.736518022686084,12.050455169343975 53.81820796415248)
 010595940171 | Tarp                                 | BOX(9.365697155267553 54.62190058705019,9.434129833529317 54.70242471747969)
 010575785083 | Tasdorf                              | BOX(10.02001506530795 54.08852423239779,10.080802663135362 54.10993000700497)
 010595919101 | Tastrup                              | BOX(9.460205568302248 54.74828855506081,9.497918631771771 54.772379222971914)
 160615001094 | Tastungen                            | BOX(10.293102274692696 51.45263361574501,10.328157139738922 51.477886954379656)
 010545417134 | Tating                               | BOX(8.646437345945 54.28872127391014,8.75042340485378 54.35474521144943)
 081285004115 | Tauberbischofsheim                   | BOX(9.585373514446175 49.56183617138192,9.725701246205023 49.68382976247168)
 096795654192 | Tauberrettersheim                    | BOX(9.913740586223398 49.48036425405915,9.962240355838393 49.51621756522717)
 147300300300 | Taucha                               | BOX(12.45724968706609 51.360468499700566,12.576158958316027 51.42414651260473)
 120670493493 | Tauche                               | BOX(14.005856657242758 52.04877482069601,14.211250027067328 52.21121925342907)
 120715107384 | Tauer                                | BOX(14.413906447260432 51.8713048637569,14.501091510646136 51.96884249392191)
 091835148145 | Taufkirchen                          | BOX(12.39710167606311 48.111100326514965,12.495736921756128 48.17333305199865)
 091840145145 | Taufkirchen                          | BOX(11.584801045635015 48.00328917064858,11.675741523077612 48.05542425396626)
 091770139139 | Taufkirchen (Vils)                   | BOX(12.045109313131855 48.29248934774381,12.246121623431723 48.398162601727414)
 064390015015 | Taunusstein                          | BOX(8.100310710149163 50.09374874052734,8.242423765603125 50.22101079780562)
 145225102550 | Taura                                | BOX(12.819970498805631 50.897357048409766,12.898862613020128 50.9307262028826)
 160745015096 | Tautenburg                           | BOX(11.677564036508047 50.96620550711142,11.754612261931994 51.00294707964178)
 160745007097 | Tautendorf                           | BOX(11.877247802254816 50.810826144823714,11.909426747048347 50.852362580738934)
 160745053098 | Tautenhain                           | BOX(11.892543115279905 50.904588798367975,11.952414974223272 50.951377758852686)
 072355003132 | Tawern                               | BOX(6.482761507050987 49.654769127896046,6.540191956923321 49.690376059247995)
 010585830160 | Techelsdorf                          | BOX(10.030213091394687 54.19720135261205,10.06827763969746 54.22365022450903)
 130765656135 | Techentin                            | BOX(11.937345190405019 53.529486927671115,12.066366162953122 53.62604259948416)
 055660088088 | Tecklenburg                          | BOX(7.685007027492365 52.17625461023627,7.928134620873965 52.262330952162294)
 160755004109 | Tegau                                | BOX(11.842847169306 50.63350372975582,11.891000097053013 50.66380041824424)
 093750204204 | Tegernheim                           | BOX(12.158770282872966 49.006833910374745,12.213657131325572 49.05617905925194)
 091820132132 | Tegernsee                            | BOX(11.718670084469924 47.68900783493537,11.813194121432915 47.74784661697526)
 120715107386 | Teichland                            | BOX(14.371331492927522 51.79947506630476,14.497259256189265 51.852032897836494)
 160765004074 | Teichwitz                            | BOX(12.06741173573211 50.74686770600919,12.10158402730812 50.76958588605335)
 091720134134 | Teisendorf                           | BOX(12.728451503208747 47.80407665942294,12.91430892175619 47.892804289190586)
 091710131131 | Teising                              | BOX(12.585389051310834 48.21795460603247,12.635325566509366 48.24252341718095)
 092760143143 | Teisnach                             | BOX(12.98425368644235 48.98847403556769,13.099174941556726 49.04645215098263)
 160615001114 | Teistungen                           | BOX(10.159965276742852 51.42386860341798,10.300324695321013 51.488220973888644)
 130765652136 | Teldau                               | BOX(10.74359320190307 53.30496954439534,10.871702326441183 53.36597273251097)
 055700044044 | Telgte                               | BOX(7.704022399625254 51.93028523439413,7.896367705186128 52.064232224382835)
 071355005081 | Tellig                               | BOX(7.242261692871161 50.02047922566682,7.259834273373798 50.03630153104163)
 010515169114 | Tellingstedt                         | BOX(9.183427411068346 54.18847277987934,9.33873918699704 54.245917468581446)
 120690616616 | Teltow                               | BOX(13.233459050649744 52.35015770704061,13.31277603711114 52.41645128544967)
 072355003133 | Temmels                              | BOX(6.449795127351093 49.659770108857366,6.497351631718955 49.69642472091112)
 120735305569 | Temmen-Ringenwalde                   | BOX(13.623245975244371 53.00102600278166,13.820678690452967 53.11352109667207)
 120685807425 | Temnitzquell                         | BOX(12.530626276539511 52.96814269656753,12.696047875063966 53.047117109519775)
 120685807426 | Temnitztal                           | BOX(12.563373563676192 52.806199017224685,12.72162103721874 52.90741492001464)
 120730572572 | Templin                              | BOX(13.321776061716752 52.986825940350016,13.672051471415717 53.21715740092166)
 083350080080 | Tengen                               | BOX(8.61386858639943 47.75818055328971,8.733354611372933 47.86950263673147)
 083165003043 | Teningen                             | BOX(7.754485832638088 48.08019284981554,7.872436146098231 48.17553509962035)
 010515175138 | Tensbüttel-Röst                      | BOX(9.193694202880476 54.086614499152596,9.279131924662607 54.15090653760783)
 010605024087 | Tensfeld                             | BOX(10.28208443802953 54.02453372822453,10.339554534159884 54.05957992466362)
 073335007077 | Teschenmoschel                       | BOX(7.713522922996703 49.61869309802941,7.748697998258665 49.64184506406706)
 033535401033 | Tespe                                | BOX(10.36319319832661 53.35506469765851,10.471014756308758 53.41145462531973)
 130725262105 | Tessin                               | BOX(12.420244620875032 54.005245201672075,12.540278846730397 54.05803330030219)
 130765652138 | Tessin b. Boizenburg                 | BOX(10.81523591786204 53.35639399912945,10.880186975276708 53.40773747181912)
 130745453077 | Testorf-Steinfort                    | BOX(11.231331195357868 53.75002179436455,11.3213318999984 53.81475130901185)
 010545417135 | Tetenbüll                            | BOX(8.78263810578439 54.342935142347805,8.90483419646444 54.40946128146284)
 010595996087 | Tetenhusen                           | BOX(9.406588478274958 54.33646377518834,9.565464407728872 54.372546845378835)
 130720106106 | Teterow                              | BOX(12.505803771801169 53.740992285022806,12.664453196417215 53.810978410116675)
 094760179179 | Tettau                               | BOX(11.245056036381776 50.39420350278878,11.318895615955693 50.48556597555027)
 120665606316 | Tettau                               | BOX(13.709402041591451 51.42044869963546,13.759219451014982 51.46077963299761)
 092750149149 | Tettenweis                           | BOX(13.225774708081325 48.408659746810336,13.316707663626598 48.46442409893466)
 084355006057 | Tettnang                             | BOX(9.544269197962533 47.60370383235293,9.693281811183823 47.705517107123526)
 093760170170 | Teublitz                             | BOX(12.032405925025992 49.203237726919234,12.161499710704634 49.264437461153975)
 150840490490 | Teuchern                             | BOX(11.882257547102494 51.082049892400654,12.108028709868647 51.16697044665296)
 092735216175 | Teugn                                | BOX(11.967368238678167 48.8721657739637,12.049493837374026 48.91124728625157)
 093765339171 | Teunz                                | BOX(12.327239848899552 49.46783785726479,12.433283852886762 49.53231766201016)
 120615108492 | Teupitz                              | BOX(13.540822759526508 52.07320979932801,13.661478890826537 52.16541027950401)
 094765433180 | Teuschnitz                           | BOX(11.353776145053137 50.34586572000701,11.442118215851504 50.44336648317377)
 150880365365 | Teutschenthal                        | BOX(11.703462175758746 51.390027542695925,11.93098282747881 51.49800220758903)
 010585895161 | Thaden                               | BOX(9.395159200680313 54.062157099910145,9.453434901191578 54.11794724036497)
 091815142142 | Thaining                             | BOX(10.930620238115855 47.95888130989536,10.998420906883966 47.988885914876874)
 150850330330 | Thale                                | BOX(10.886679130208854 51.66106934204965,11.1149733595939 51.838436787491375)
 073405009051 | Thaleischweiler-Fröschen             | BOX(7.533942828762031 49.24381297065147,7.60905969106089 49.28227692318321)
 072315006123 | Thalfang                             | BOX(6.959320366845763 49.727342832288414,7.085169425906665 49.77698928140956)
 071385009072 | Thalhausen                           | BOX(7.569402173003374 50.49237524077418,7.596054016728119 50.523690735598706)
 145210620620 | Thalheim/Erzgeb.                     | BOX(12.81927168489158 50.67710682968457,12.874603148281162 50.72059757545428)
 073365010097 | Thallichtenberg                      | BOX(7.319084138293749 49.551078618717604,7.365596633909534 49.57934435649928)
 147290380380 | Thallwitz                            | BOX(12.645238576179175 51.38088875958195,12.830789739832012 51.46865337590528)
 093750205205 | Thalmassing                          | BOX(12.079670585883637 48.869945340993716,12.19767170142806 48.94861156902285)
 095760148148 | Thalmässing                          | BOX(11.159704814300765 49.04591606413622,11.294259161106567 49.15688358049358)
 160615012096 | Thalwenden                           | BOX(10.026284954104543 51.34218287926779,10.051490834228359 51.36923138466643)
 130745458078 | Thandorf                             | BOX(10.792549901056436 53.75449841254073,10.84948407489036 53.792083597140845)
 097745732185 | Thannhausen                          | BOX(10.435306557635794 48.24806539541567,10.51534938188196 48.30646093759386)
 093765345172 | Thanstein                            | BOX(12.410770731253768 49.361335736863914,12.502241544006273 49.42734989263112)
 146285240400 | Tharandt                             | BOX(13.4281387763643 50.92262485664296,13.612625754899968 51.012515281216665)
 033615401013 | Thedinghausen                        | BOX(8.94978216838798 52.91434961242391,9.124721599126284 53.00927519132872)
 095775532172 | Theilenhofen                         | BOX(10.799771059494622 49.04639567151022,10.887289919198126 49.11049882618989)
 096790193193 | Theilheim                            | BOX(10.004184516903555 49.74043072192193,10.06005956350328 49.77684564912355)
 073365010098 | Theisbergstegen                      | BOX(7.418720358674278 49.49522084951393,7.467656328475315 49.53409790856871)
 093745323160 | Theisseil                            | BOX(12.174946317243366 49.66385855233404,12.29231977818093 49.7263730974342)
 130725262107 | Thelkow                              | BOX(12.50989059401473 54.00571835561171,12.598865619385501 54.07313580732776)
 160695002051 | Themar                               | BOX(10.551656182835949 50.47611636975811,10.653127916865147 50.54308916006007)
 096745613180 | Theres                               | BOX(10.38321042941238 49.99062895403638,10.47230847322136 50.07388924629348)
 145210630630 | Thermalbad Wiesenbad                 | BOX(12.947920806526303 50.5954402548735,13.065588467259955 50.64553335063734)
 145235402410 | Theuma                               | BOX(12.194341633903925 50.4496259581184,12.271578808615924 50.48620887071068)
 146270290290 | Thiendorf                            | BOX(13.710334518285396 51.224206260809765,13.85650250153984 51.37679000093861)
 097720207207 | Thierhaupten                         | BOX(10.869984182993345 48.53121166912589,10.987043885090081 48.59995253913785)
 160745015099 | Thierschneck                         | BOX(11.751664104147128 51.022934166702434,11.777570784580407 51.04373205807293)
 094795442158 | Thiersheim                           | BOX(12.079599099534096 50.04040127250692,12.176956801688544 50.101222204139866)
 094795442159 | Thierstein                           | BOX(12.058332567952267 50.095569932778396,12.144294805945036 50.14512694789674)
 100460118118 | Tholey                               | BOX(6.910181842936593 49.436756378091566,7.062783744527089 49.526618177285094)
 033555406036 | Thomasburg                           | BOX(10.600433450404763 53.183118931618004,10.692712329008097 53.251383873942615)
 072355004135 | Thomm                                | BOX(6.784964073339825 49.72673748683447,6.818409444510239 49.757873012468444)
 160775009047 | Thonhausen                           | BOX(12.295862132520869 50.81876300216327,12.349587594860191 50.85264209562731)
 071405009149 | Thörlingen                           | BOX(7.507024016075986 50.12614667300148,7.543425508088437 50.141679202498814)
 072355006134 | Thörnich                             | BOX(6.825367756959089 49.8266819329077,6.86061007663415 49.847929051620405)
 034545402053 | Thuine                               | BOX(7.446839449167546 52.47270800440834,7.513129026040255 52.51859672881967)
 130725253108 | Thulendorf                           | BOX(12.249378638347128 54.075418111583765,12.354490731575746 54.10421585823628)
 145210640640 | Thum                                 | BOX(12.900960257810825 50.652616393171826,13.00051603383707 50.701038531452866)
 010585893162 | Thumby                               | BOX(9.826990682564015 54.55690457021966,9.972374808288379 54.61766223837617)
 096725609157 | Thundorf i. UFr.                     | BOX(10.284454097678422 50.17093166679378,10.370133891977234 50.23321607498931)
 096775625189 | Thüngen                              | BOX(9.829804875739768 49.91902965876316,9.89923642686242 49.965173164518184)
 096790194194 | Thüngersheim                         | BOX(9.829807248421115 49.84786254066728,9.883258280241446 49.89550228391807)
 071375004101 | Thür                                 | BOX(7.263836886504193 50.33686784395731,7.335437012437842 50.363670416995134)
 130725258109 | Thürkow                              | BOX(12.51733303312962 53.80146697539299,12.612745275307706 53.8484416682272)
 092725213150 | Thurmansbang                         | BOX(13.257646916476194 48.73066768304569,13.352318255290799 48.82048095819982)
 094770157157 | Thurnau                              | BOX(11.32710448259066 49.9346282440176,11.466836815000542 50.06578031607187)
 092750150150 | Thyrnau                              | BOX(13.512030341446422 48.56478418526329,13.589022651087813 48.65347042329636)
 031515402031 | Tiddische                            | BOX(10.781473210899154 52.47631449806221,10.927209409848626 52.54406246869718)
 071405008150 | Tiefenbach                           | BOX(7.525387411337825 49.919417105972634,7.566774389694471 49.950276205335264)
 084265001118 | Tiefenbach                           | BOX(9.632882343472785 48.079394954987706,9.685483461018206 48.116511477310084)
 092740182182 | Tiefenbach                           | BOX(12.06842881028979 48.46021649225641,12.155206507117878 48.52289800054037)
 092750151151 | Tiefenbach                           | BOX(13.288580760847521 48.60161974184292,13.443874119860489 48.671591692908486)
 093725308163 | Tiefenbach                           | BOX(12.526188621191695 49.39205860915356,12.657977984625232 49.490624414781436)
 082365007062 | Tiefenbronn                          | BOX(8.76803607963992 48.78596603118607,8.844071468148123 48.85047235201902)
 071335001104 | Tiefenthal                           | BOX(7.897069253892463 49.752263561955886,7.919391611376402 49.767542960892584)
 073325007044 | Tiefenthal                           | BOX(8.085936587087055 49.53436286797988,8.1269543513405 49.557159046936015)
 010595996088 | Tielen                               | BOX(9.295754798342264 54.271648523463924,9.406337324527062 54.30947232153681)
 010515169117 | Tielenhemme                          | BOX(9.338276586366982 54.247819825592266,9.404453217621459 54.29428599407108)
 010585864163 | Timmaspe                             | BOX(9.843340194466608 54.09664647526078,9.913511992132666 54.14946975510426)
 010550042042 | Timmendorfer Strand                  | BOX(10.740186462644662 53.93943389130468,10.848660005892384 54.009191243081865)
 010545489136 | Tinningstedt                         | BOX(8.912365163649639 54.793621986578636,8.969189756502072 54.826324780961464)
 145235402420 | Tirpersdorf                          | BOX(12.176659960491305 50.414688625445045,12.279044221578982 50.464908591948735)
 093770154154 | Tirschenreuth                        | BOX(12.248387759968319 49.82288547915767,12.450917379380025 49.95457739683149)
 160745007101 | Tissa                                | BOX(11.732058691706095 50.838016170105846,11.792298888656799 50.856148456904336)
 033575405048 | Tiste                                | BOX(9.512046256765975 53.2513004110699,9.60445195927841 53.33665000649907)
 083155017113 | Titisee-Neustadt                     | BOX(8.109483482180032 47.883550365452365,8.271889756412401 48.0014252620721)
 091760164164 | Titting                              | BOX(11.139456428574618 48.9600428502192,11.29219416363634 49.052784056961144)
 092755229152 | Tittling                             | BOX(13.329545309104397 48.70596352317941,13.407709829358543 48.761705747510376)
 091890152152 | Tittmoning                           | BOX(12.680555690288957 47.98551013607647,12.808435599248037 48.11435691566748)
 053580056056 | Titz                                 | BOX(6.336654893818901 50.93481855913053,6.500416909881507 51.04661063270783)
 130765658169 | Toddin                               | BOX(11.026176581245407 53.389190504696025,11.169369744919658 53.452872061299836)
 010585895164 | Todenbüttel                          | BOX(9.522315289739973 54.11761482001753,9.59402790649484 54.1595324407078)
 010625218078 | Todendorf                            | BOX(10.311832854415428 53.677153914058216,10.375294871933779 53.721579080183226)
 071405004151 | Todenroth                            | BOX(7.344007158479207 49.96799699179753,7.364939023166256 49.98610514790942)
 010605053088 | Todesfelde                           | BOX(10.084626003849829 53.869055575344014,10.205973777929287 53.90279411600607)
 097715701169 | Todtenweis                           | BOX(10.864234115240846 48.494805757955056,10.950277787961229 48.54030904852187)
 083375006108 | Todtmoos                             | BOX(7.95693838068231 47.68930007212977,8.033437852602134 47.77528727245651)
 083360087087 | Todtnau                              | BOX(7.885932176646701 47.75734876466554,8.022338700802884 47.880310461087845)
 091710132132 | Töging a. Inn                        | BOX(12.560879791410615 48.238646948560536,12.622485161329621 48.28901563720136)
 010595987090 | Tolk                                 | BOX(9.611178445516535 54.563463291967516,9.663292042037192 54.608637264597284)
 160755011114 | Tömmelsdorf                          | BOX(11.836492356229092 50.68669905043296,11.87896598360083 50.72817612635465)
 051660028028 | Tönisvorst                           | BOX(6.386372596994399 51.27818762122441,6.514545430194413 51.349442597157754)
 160675012067 | Tonna                                | BOX(10.694937494364893 51.04763070776618,10.783474316429896 51.111790855418356)
 160715007087 | Tonndorf                             | BOX(11.176607384459592 50.86434952183973,11.247263035485759 50.91357821650104)
 010540138138 | Tönning                              | BOX(8.821348503941595 54.26197778793071,8.964500407076105 54.34297673118601)
 094755430181 | Töpen                                | BOX(11.833600149872165 50.35757493721581,11.922290833424517 50.41653552762206)
 160655002074 | Topfstedt                            | BOX(10.9255622655337 51.23859007238465,10.99614701917268 51.26828557012614)
 033535405034 | Toppenstedt                          | BOX(10.048467240857162 53.244331681275646,10.167663066722499 53.310929176811676)
 147305311310 | Torgau                               | BOX(12.904506530765788 51.47471736149694,13.105749756975637 51.6018931335471)
 130755559131 | Torgelow                             | BOX(13.890034400695196 53.583634204340484,14.114633069962695 53.697834727620595)
 130715160144 | Torgelow am See                      | BOX(12.73593654473754 53.516337013591546,12.80103659773503 53.575946472145056)
 010560048048 | Tornesch                             | BOX(9.69721944417311 53.67276601091851,9.780866100996805 53.72462481949929)
 033535406035 | Tostedt                              | BOX(9.628730319734142 53.23372901175872,9.851597876409786 53.31297348460836)
 033555403037 | Tosterglope                          | BOX(10.777930734795921 53.18076779924288,10.87780043260597 53.228613913054446)
 160645001062 | Tottleben                            | BOX(10.734581961345729 51.15508708030228,10.772107341846361 51.18783143479586)
 072315009124 | Traben-Trarbach                      | BOX(7.048773063850636 49.902587709254476,7.17354267237842 49.984786844048024)
 093745324148 | Trabitz                              | BOX(11.848720958896731 49.737784969983835,11.944686307017147 49.81094268914026)
 092735218177 | Train                                | BOX(11.784706232755138 48.70819113955317,11.851927031920994 48.74744207579849)
 071335006105 | Traisen                              | BOX(7.799046417681436 49.813399188891616,7.842309106839392 49.83120243793319)
 093720164164 | Traitsching                          | BOX(12.577132624135265 49.09569742881956,12.71455077836537 49.18569438104857)
 010535318126 | Tramm                                | BOX(10.585577451417853 53.54602088382486,10.632053125612801 53.576804616002995)
 130765668140 | Tramm                                | BOX(11.552363609675021 53.46345999586424,11.664922034456232 53.5543550985974)
 010605024089 | Trappenkamp                          | BOX(10.198931658875727 54.029714347341525,10.234368708175317 54.05230898074182)
 096735634174 | Trappstadt                           | BOX(10.525616935663894 50.27061823464528,10.605324194668857 50.34142036691022)
 072355008136 | Trassem                              | BOX(6.507343807503971 49.564246587715715,6.556984560498934 49.59858268395694)
 130755561133 | Trassenheide                         | BOX(13.836152611900118 54.07473319754868,13.899157109679619 54.112850707990575)
 091890154154 | Traunreut                            | BOX(12.525479314605292 47.919084938067996,12.664455677791853 47.9968636442226)
 091890155155 | Traunstein                           | BOX(12.57892271051414 47.832155880263116,12.702829895111021 47.93717604271163)
 093765343173 | Trausnitz                            | BOX(12.217964287708533 49.505977924685574,12.303186601088845 49.55777649259614)
 095755525166 | Trautskirchen                        | BOX(10.529452132146192 49.43810492360509,10.62283515918538 49.4912270157642)
 010625207092 | Travenbrück                          | BOX(10.238705345753447 53.81129726770215,10.361387548389132 53.87181783466992)
 010605086090 | Travenhorst                          | BOX(10.399462215180414 53.99703329810619,10.489369219060482 54.034156651408004)
 010605086091 | Traventhal                           | BOX(10.301973499397205 53.87997095986741,10.349196210825164 53.90914933074545)
 120720426426 | Trebbin                              | BOX(13.082533442501337 52.15144126146847,13.329675589349439 52.272991774303776)
